user_id,sku_id,time,model_id,type,cate,brand
232536.0,5825,2016-04-01 00:00:08,24.0,6,8,885
232536.0,32361,2016-04-01 00:00:08,0.0,6,8,885
230578.0,162108,2016-04-01 00:00:08,0.0,6,4,306
232536.0,32361,2016-04-01 00:00:08,216.0,6,8,885
286589.0,154504,2016-04-01 00:00:08,,2,5,489
232536.0,32361,2016-04-01 00:00:08,217.0,6,8,885
230578.0,162108,2016-04-01 00:00:08,,1,4,306
280891.0,99425,2016-04-01 00:00:08,,1,7,489
232536.0,32361,2016-04-01 00:00:08,0.0,6,8,885
232536.0,5825,2016-04-01 00:00:08,24.0,6,8,885
232536.0,5825,2016-04-01 00:00:08,0.0,6,8,885
264694.0,5825,2016-04-01 00:00:09,,1,8,885
264694.0,5825,2016-04-01 00:00:09,0.0,6,8,885
264694.0,5825,2016-04-01 00:00:09,0.0,6,8,885
264694.0,5825,2016-04-01 00:00:09,0.0,6,8,885
264694.0,5825,2016-04-01 00:00:09,216.0,6,8,885
264694.0,5825,2016-04-01 00:00:09,217.0,6,8,885
264694.0,5825,2016-04-01 00:00:09,,1,8,885
264694.0,5825,2016-04-01 00:00:09,216.0,6,8,885
264694.0,5825,2016-04-01 00:00:09,,1,8,885
264694.0,5825,2016-04-01 00:00:09,217.0,6,8,885
264694.0,5825,2016-04-01 00:00:09,0.0,6,8,885
230578.0,162108,2016-04-01 00:00:09,0.0,6,4,306
264694.0,5825,2016-04-01 00:00:09,21.0,6,8,885
264694.0,5825,2016-04-01 00:00:09,,1,8,885
248346.0,66968,2016-04-01 00:00:09,,1,4,231
245605.0,164143,2016-04-01 00:00:10,23.0,6,8,800
245605.0,164143,2016-04-01 00:00:10,217.0,6,8,800
234752.0,111017,2016-04-01 00:00:10,,1,6,235
259685.0,165190,2016-04-01 00:00:10,0.0,6,4,800
233379.0,36638,2016-04-01 00:00:10,29.0,6,5,479
259685.0,165190,2016-04-01 00:00:10,216.0,6,4,800
259685.0,165190,2016-04-01 00:00:10,216.0,6,4,800
259685.0,165190,2016-04-01 00:00:10,0.0,6,4,800
248346.0,66968,2016-04-01 00:00:10,0.0,6,4,231
245605.0,164143,2016-04-01 00:00:10,,1,8,800
284515.0,12046,2016-04-01 00:00:10,26.0,6,10,36
259685.0,165190,2016-04-01 00:00:10,217.0,6,4,800
245605.0,164143,2016-04-01 00:00:10,,1,8,800
259685.0,165190,2016-04-01 00:00:10,217.0,6,4,800
245605.0,164143,2016-04-01 00:00:10,0.0,6,8,800
230578.0,162108,2016-04-01 00:00:10,,2,4,306
245605.0,164143,2016-04-01 00:00:10,216.0,6,8,800
238825.0,10325,2016-04-01 00:00:11,,1,8,885
238825.0,10325,2016-04-01 00:00:11,,1,8,885
238825.0,10325,2016-04-01 00:00:11,0.0,6,8,885
238825.0,70353,2016-04-01 00:00:11,,1,8,885
238825.0,70353,2016-04-01 00:00:11,217.0,6,8,885
238825.0,70353,2016-04-01 00:00:11,,1,8,885
234752.0,111017,2016-04-01 00:00:11,0.0,6,6,235
238825.0,10325,2016-04-01 00:00:11,216.0,6,8,885
238825.0,10325,2016-04-01 00:00:11,217.0,6,8,885
203435.0,57845,2016-04-01 00:00:11,,1,8,214
238825.0,70353,2016-04-01 00:00:11,0.0,6,8,885
284359.0,126906,2016-04-01 00:00:12,,1,8,403
248346.0,66968,2016-04-01 00:00:12,,1,4,231
260199.0,45656,2016-04-01 00:00:13,217.0,6,9,640
284359.0,126906,2016-04-01 00:00:13,0.0,6,8,403
260199.0,45656,2016-04-01 00:00:13,0.0,6,9,640
260199.0,45656,2016-04-01 00:00:13,218.0,6,9,640
248346.0,66968,2016-04-01 00:00:13,0.0,6,4,231
260199.0,45656,2016-04-01 00:00:13,216.0,6,9,640
247503.0,120803,2016-04-01 00:00:13,0.0,6,4,375
203908.0,14739,2016-04-01 00:00:14,,1,6,165
203908.0,14739,2016-04-01 00:00:14,0.0,6,6,165
203908.0,14739,2016-04-01 00:00:14,216.0,6,6,165
203908.0,14739,2016-04-01 00:00:14,217.0,6,6,165
245215.0,119831,2016-04-01 00:00:14,,6,5,124
247503.0,120803,2016-04-01 00:00:14,0.0,6,4,375
247503.0,120803,2016-04-01 00:00:14,0.0,6,4,375
253462.0,23296,2016-04-01 00:00:14,,1,7,429
203908.0,14739,2016-04-01 00:00:14,0.0,6,6,165
203908.0,14739,2016-04-01 00:00:14,0.0,6,6,165
203908.0,14739,2016-04-01 00:00:14,,1,6,165
224980.0,5825,2016-04-01 00:00:15,217.0,6,8,885
211874.0,72967,2016-04-01 00:00:15,0.0,6,4,519
254264.0,84205,2016-04-01 00:00:15,,1,6,165
254264.0,84205,2016-04-01 00:00:15,219.0,6,6,165
211874.0,72967,2016-04-01 00:00:15,,1,4,519
224980.0,5825,2016-04-01 00:00:15,,1,8,885
254264.0,84205,2016-04-01 00:00:15,217.0,6,6,165
213270.0,108894,2016-04-01 00:00:15,,1,4,800
248346.0,66968,2016-04-01 00:00:15,0.0,6,4,231
211874.0,72967,2016-04-01 00:00:15,0.0,6,4,519
224980.0,5825,2016-04-01 00:00:15,216.0,6,8,885
224980.0,115851,2016-04-01 00:00:15,,1,8,885
213270.0,108894,2016-04-01 00:00:15,216.0,6,4,800
282333.0,116318,2016-04-01 00:00:15,,1,7,587
224980.0,115851,2016-04-01 00:00:15,,1,8,885
254264.0,84205,2016-04-01 00:00:15,0.0,6,6,165
248346.0,66968,2016-04-01 00:00:15,,2,4,231
253462.0,23296,2016-04-01 00:00:15,0.0,6,7,429
224980.0,5825,2016-04-01 00:00:15,216.0,6,8,885
213270.0,108894,2016-04-01 00:00:15,217.0,6,4,800
213270.0,108894,2016-04-01 00:00:15,29.0,6,4,800
224980.0,5825,2016-04-01 00:00:15,0.0,6,8,885
213270.0,108894,2016-04-01 00:00:15,,1,4,800
224980.0,5825,2016-04-01 00:00:15,,1,8,885
302940.0,144364,2016-04-01 00:00:15,,1,8,48
211874.0,72967,2016-04-01 00:00:15,0.0,6,4,519
224980.0,5825,2016-04-01 00:00:15,0.0,6,8,885
254264.0,84205,2016-04-01 00:00:15,216.0,6,6,165
213270.0,108894,2016-04-01 00:00:15,0.0,6,4,800
229662.0,130948,2016-04-01 00:00:15,,1,4,885
302940.0,144364,2016-04-01 00:00:15,,1,8,48
211874.0,72967,2016-04-01 00:00:15,216.0,6,4,519
211874.0,72967,2016-04-01 00:00:15,217.0,6,4,519
211874.0,72967,2016-04-01 00:00:15,0.0,6,4,519
211874.0,72967,2016-04-01 00:00:15,,1,4,519
254264.0,84205,2016-04-01 00:00:15,,1,6,165
229662.0,130948,2016-04-01 00:00:15,,1,4,885
251878.0,126146,2016-04-01 00:00:15,,6,8,800
254264.0,84205,2016-04-01 00:00:15,,1,6,165
254264.0,84205,2016-04-01 00:00:15,,1,6,165
234590.0,169819,2016-04-01 00:00:16,217.0,6,8,214
251878.0,126146,2016-04-01 00:00:16,,1,8,800
234590.0,169819,2016-04-01 00:00:16,216.0,6,8,214
234590.0,169819,2016-04-01 00:00:16,0.0,6,8,214
245215.0,27770,2016-04-01 00:00:16,,1,5,124
213898.0,124196,2016-04-01 00:00:16,,1,4,658
201925.0,38639,2016-04-01 00:00:16,26.0,6,8,800
234590.0,169819,2016-04-01 00:00:16,,1,8,214
251878.0,126146,2016-04-01 00:00:16,,6,8,800
234590.0,169819,2016-04-01 00:00:16,,1,8,214
224884.0,103652,2016-04-01 00:00:17,0.0,6,8,658
260120.0,57018,2016-04-01 00:00:17,,1,8,545
260120.0,57018,2016-04-01 00:00:17,218.0,6,8,545
224884.0,103652,2016-04-01 00:00:17,216.0,6,8,658
220695.0,72967,2016-04-01 00:00:17,,1,4,519
260120.0,57018,2016-04-01 00:00:17,0.0,6,8,545
300301.0,11257,2016-04-01 00:00:17,217.0,6,6,235
264081.0,142436,2016-04-01 00:00:17,,2,9,842
224884.0,103652,2016-04-01 00:00:17,217.0,6,8,658
300301.0,11257,2016-04-01 00:00:17,,1,6,235
220695.0,72967,2016-04-01 00:00:17,0.0,6,4,519
220695.0,72967,2016-04-01 00:00:17,217.0,6,4,519
220695.0,72967,2016-04-01 00:00:17,216.0,6,4,519
300301.0,11257,2016-04-01 00:00:17,0.0,6,6,235
213898.0,124196,2016-04-01 00:00:17,0.0,6,4,658
220695.0,72967,2016-04-01 00:00:17,,1,4,519
300301.0,11257,2016-04-01 00:00:17,216.0,6,6,235
260120.0,57018,2016-04-01 00:00:17,21.0,6,8,545
300301.0,11257,2016-04-01 00:00:17,,1,6,235
260120.0,57018,2016-04-01 00:00:17,,1,8,545
219335.0,48539,2016-04-01 00:00:18,,1,6,78
219335.0,48539,2016-04-01 00:00:18,0.0,6,6,78
245215.0,119831,2016-04-01 00:00:18,,6,5,124
257965.0,67930,2016-04-01 00:00:18,0.0,6,7,306
282333.0,116318,2016-04-01 00:00:19,0.0,6,7,587
244299.0,87057,2016-04-01 00:00:19,217.0,6,7,216
244299.0,87057,2016-04-01 00:00:19,217.0,6,7,216
245215.0,119831,2016-04-01 00:00:19,,1,5,124
286589.0,154504,2016-04-01 00:00:19,,2,5,489
244299.0,87057,2016-04-01 00:00:19,,1,7,216
244299.0,87057,2016-04-01 00:00:19,0.0,6,7,216
244299.0,87057,2016-04-01 00:00:19,,1,7,216
244299.0,87057,2016-04-01 00:00:19,0.0,6,7,216
244299.0,87057,2016-04-01 00:00:19,0.0,6,7,216
244299.0,87057,2016-04-01 00:00:19,216.0,6,7,216
244299.0,87057,2016-04-01 00:00:19,0.0,6,7,216
244299.0,87057,2016-04-01 00:00:19,216.0,6,7,216
292795.0,107012,2016-04-01 00:00:20,,1,8,306
282181.0,32774,2016-04-01 00:00:20,0.0,6,8,489
282181.0,32774,2016-04-01 00:00:20,216.0,6,8,489
282181.0,32774,2016-04-01 00:00:20,0.0,6,8,489
248350.0,111778,2016-04-01 00:00:20,,1,4,306
282181.0,32774,2016-04-01 00:00:20,26.0,6,8,489
282181.0,32774,2016-04-01 00:00:20,,1,8,489
282181.0,32774,2016-04-01 00:00:20,,1,8,489
282181.0,32774,2016-04-01 00:00:20,26.0,6,8,489
282181.0,32774,2016-04-01 00:00:20,0.0,6,8,489
292795.0,107012,2016-04-01 00:00:20,216.0,6,8,306
292795.0,107012,2016-04-01 00:00:20,217.0,6,8,306
282181.0,32774,2016-04-01 00:00:20,0.0,6,8,489
292795.0,107012,2016-04-01 00:00:20,,1,8,306
282181.0,32774,2016-04-01 00:00:20,217.0,6,8,489
292795.0,107012,2016-04-01 00:00:20,0.0,6,8,306
248350.0,111778,2016-04-01 00:00:20,0.0,6,4,306
286589.0,154504,2016-04-01 00:00:21,0.0,6,5,489
254941.0,61531,2016-04-01 00:00:21,0.0,6,8,214
254941.0,61531,2016-04-01 00:00:21,216.0,6,8,214
286589.0,154504,2016-04-01 00:00:21,,1,5,489
286589.0,154504,2016-04-01 00:00:21,217.0,6,5,489
254941.0,61531,2016-04-01 00:00:21,217.0,6,8,214
286589.0,154504,2016-04-01 00:00:21,216.0,6,5,489
286589.0,154504,2016-04-01 00:00:21,216.0,6,5,489
286589.0,154504,2016-04-01 00:00:21,,1,5,489
286589.0,154504,2016-04-01 00:00:21,217.0,6,5,489
286589.0,154504,2016-04-01 00:00:21,,1,5,489
286589.0,154504,2016-04-01 00:00:21,,1,5,489
286589.0,154504,2016-04-01 00:00:21,0.0,6,5,489
286589.0,154504,2016-04-01 00:00:21,0.0,6,5,489
286589.0,154504,2016-04-01 00:00:21,0.0,6,5,489
286589.0,154504,2016-04-01 00:00:21,0.0,6,5,489
274072.0,34041,2016-04-01 00:00:22,,2,7,24
248350.0,111778,2016-04-01 00:00:22,0.0,6,4,306
258590.0,28276,2016-04-01 00:00:22,,1,4,519
258590.0,28276,2016-04-01 00:00:22,,1,4,519
215471.0,5825,2016-04-01 00:00:23,0.0,6,8,885
276383.0,52476,2016-04-01 00:00:23,217.0,6,8,214
215471.0,5825,2016-04-01 00:00:23,0.0,6,8,885
276383.0,52476,2016-04-01 00:00:23,0.0,6,8,214
297325.0,128747,2016-04-01 00:00:23,0.0,6,8,489
215471.0,5825,2016-04-01 00:00:23,217.0,6,8,885
227269.0,41009,2016-04-01 00:00:23,216.0,6,6,78
276383.0,52476,2016-04-01 00:00:23,0.0,6,8,214
227269.0,41009,2016-04-01 00:00:23,,1,6,78
227269.0,41009,2016-04-01 00:00:23,0.0,6,6,78
227269.0,41009,2016-04-01 00:00:23,211.0,6,6,78
215471.0,5825,2016-04-01 00:00:23,,1,8,885
289934.0,71940,2016-04-01 00:00:23,,1,6,800
215471.0,5825,2016-04-01 00:00:23,,1,8,885
276383.0,52476,2016-04-01 00:00:23,,1,8,214
227269.0,41009,2016-04-01 00:00:23,,1,6,78
297325.0,128747,2016-04-01 00:00:23,,1,8,489
215471.0,5825,2016-04-01 00:00:23,216.0,6,8,885
227269.0,41009,2016-04-01 00:00:23,,1,6,78
227269.0,41009,2016-04-01 00:00:23,,1,6,78
289934.0,71940,2016-04-01 00:00:23,,1,6,800
276383.0,52476,2016-04-01 00:00:23,,1,8,214
227269.0,41009,2016-04-01 00:00:23,217.0,6,6,78
227269.0,41009,2016-04-01 00:00:23,26.0,6,6,78
276383.0,52476,2016-04-01 00:00:23,216.0,6,8,214
202324.0,68615,2016-04-01 00:00:24,217.0,6,8,403
253590.0,55715,2016-04-01 00:00:24,216.0,6,8,800
202324.0,68615,2016-04-01 00:00:24,216.0,6,8,403
253590.0,55715,2016-04-01 00:00:24,0.0,6,8,800
202324.0,68615,2016-04-01 00:00:24,0.0,6,8,403
253590.0,55715,2016-04-01 00:00:24,217.0,6,8,800
270980.0,34695,2016-04-01 00:00:25,0.0,6,7,216
283066.0,5825,2016-04-01 00:00:25,210.0,6,8,885
270980.0,30479,2016-04-01 00:00:25,217.0,6,7,216
270980.0,34695,2016-04-01 00:00:25,217.0,6,7,216
287896.0,21147,2016-04-01 00:00:25,,1,8,403
270980.0,30479,2016-04-01 00:00:25,24.0,6,7,216
213380.0,81163,2016-04-01 00:00:25,0.0,6,6,306
234049.0,136276,2016-04-01 00:00:25,,3,7,587
270980.0,30479,2016-04-01 00:00:25,,1,7,216
270980.0,30479,2016-04-01 00:00:25,24.0,6,7,216
270980.0,30479,2016-04-01 00:00:25,,1,7,216
282333.0,116318,2016-04-01 00:00:26,0.0,6,7,587
262528.0,153551,2016-04-01 00:00:26,27.0,6,8,489
287896.0,21147,2016-04-01 00:00:26,0.0,6,8,403
247537.0,127838,2016-04-01 00:00:26,27.0,6,5,78
262528.0,153551,2016-04-01 00:00:26,27.0,6,8,489
272892.0,91437,2016-04-01 00:00:27,216.0,6,8,545
257000.0,150041,2016-04-01 00:00:27,,1,6,306
272892.0,91437,2016-04-01 00:00:27,0.0,6,8,545
303150.0,135318,2016-04-01 00:00:27,,1,11,427
303150.0,135318,2016-04-01 00:00:27,,1,11,427
272892.0,91437,2016-04-01 00:00:27,,1,8,545
272892.0,91437,2016-04-01 00:00:27,,1,8,545
257000.0,150041,2016-04-01 00:00:27,0.0,6,6,306
257000.0,150041,2016-04-01 00:00:27,0.0,6,6,306
257000.0,150041,2016-04-01 00:00:27,26.0,6,6,306
257000.0,150041,2016-04-01 00:00:27,26.0,6,6,306
257000.0,150041,2016-04-01 00:00:27,0.0,6,6,306
257000.0,150041,2016-04-01 00:00:27,29.0,6,6,306
257000.0,150041,2016-04-01 00:00:27,216.0,6,6,306
272892.0,91437,2016-04-01 00:00:27,0.0,6,8,545
257000.0,150041,2016-04-01 00:00:27,217.0,6,6,306
272892.0,91437,2016-04-01 00:00:27,217.0,6,8,545
257000.0,150041,2016-04-01 00:00:27,,1,6,306
272753.0,20308,2016-04-01 00:00:28,217.0,6,8,306
277006.0,55528,2016-04-01 00:00:28,0.0,6,4,159
277006.0,55528,2016-04-01 00:00:28,,1,4,159
272753.0,145895,2016-04-01 00:00:28,216.0,6,8,693
277006.0,55528,2016-04-01 00:00:28,211.0,6,4,159
277006.0,55528,2016-04-01 00:00:28,217.0,6,4,159
277006.0,55528,2016-04-01 00:00:28,216.0,6,4,159
277006.0,55528,2016-04-01 00:00:28,,1,4,159
216861.0,2100,2016-04-01 00:00:28,22.0,6,4,800
277006.0,55528,2016-04-01 00:00:28,,1,4,159
277006.0,55528,2016-04-01 00:00:28,,1,4,159
277006.0,55528,2016-04-01 00:00:28,211.0,6,4,159
277006.0,55528,2016-04-01 00:00:28,,1,4,159
277006.0,55528,2016-04-01 00:00:28,0.0,6,4,159
277006.0,55528,2016-04-01 00:00:28,,1,4,159
272753.0,20308,2016-04-01 00:00:28,0.0,6,8,306
277006.0,55528,2016-04-01 00:00:28,,1,4,159
277006.0,55528,2016-04-01 00:00:28,,1,4,159
272753.0,20308,2016-04-01 00:00:28,216.0,6,8,306
